restaurant_id,Title,Reviews,Rating,Price,Revenue,Cuisine,Cuisine_countries,Cuisine_countries_0,Cuisine_countries_1,Cuisine_countries_2,Cuisine_countries_3,Cuisine_auxes,lat,lng,restaurants_count,Population,Pricexm2
687,Salvatore Mugnano - Pizza e Passione,121,4,24,121,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.47439,9.16012,32,17883,4300
688,Pizzeria Di Mitello Cosimo,67,4.5,,67,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.51617,9.17222,19,25305,2000
689,La Caveja,83,4.5,,83,"Italian, Fast Food",1E+040,0,100000000000,0,0,1000000000000,45.46249,9.1836,204,16765,4950
690,Rainbow,158,4,50.5,158,"Italian, Mediterranean, Seafood, International, European",1.00000000101E+051,0,1.00000000101E+022,0,0,100000,45.47466,9.15897,12,2322,1500
691,Gusto Parmigiano,49,4.5,25.5,49,"Italian, Emilian, Northern-Italian",1.0000000000001E+053,0,1.0000000000001E+024,1E+021,0,0,45.47655,9.19128,114,18492,6250
692,Restaurante ZOTTO Argentino,39,4.5,24,39,"Barbecue, Argentinean",1E+074,1E+020,0,0,0,1E+020,45.44427,9.15417,23,13793,3900
693,Nudo & Crudo Bistrò,73,4.5,18.5,73,Italian,1E+040,0,100000000000,0,0,0,45.46207,9.15675,34,27088,4550
695,Rosso Mattone,256,4,,256,"Italian, Pizza, Seafood, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10100000,45.48833,9.2101,90,18831,3200
696,Donna Titina,760,3.5,24,760,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian, Grill",1E+067,10000000000000,100000000100,1E+023,0,10010100000,45.48925,9.1634,18,18122,2750
697,Mogamo Cafe,133,4,7,133,"Italian, Bar",1E+040,0,100000000000,0,0,1E+021,45.48507,9.20894,90,18831,3200
698,Pescherie Riunite,184,4,,184,"Italian, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,100000,45.45417,9.17129,74,17030,4000
699,Papilla Milano,98,4.5,30,98,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.45336,9.1806,81,20008,4000
700,Pizzando Grigliando,646,4,30.5,646,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10100000,45.46757,9.15419,52,21394,3500
701,Al Mercato,,3.5,,191.294117647059,American,1E+077,1E+023,0,0,0,0,45.45748,9.18922,204,16765,4950
702,Bottega Ghiotta Sempione,368,4,27,368,"Italian, Pizza, Seafood, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10100000,45.47674,9.17061,32,17883,4300
703,Ristorante Greco Esperides,906,3.5,38,906,"Mediterranean, Barbecue, European, Greek",1.000001E+051,0,1.000001E+022,0,0,1E+020,45.4863,9.22126,70,44572,2800
704,Piccola Ischia,318,4,,318,"Italian, Pizza, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000000,1E+023,0,10000000,45.48765,9.15938,91,30985,3850
705,Brigitte Sushi Corner,222,4,,222,"Japanese, Seafood, Sushi, Asian, Soups",1E+073,1E+019,10000000000,0,0,110010,45.4886,9.18878,88,22859,3200
706,Quadrifoglio,222,4,,222,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.51849,9.19185,19,36181,1350
707,Mekan Kebap,122,4.5,,122,"Turkish, Fast Food, Middle Eastern",1E+029,0,1,1E+025,0,1000000000000,45.45158,9.15443,36,31176,2000
708,La Magolfa,703,3.5,20,703,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.45,9.17541,74,17030,4000
709,Maui Poke,151,4,,151,"Seafood, International, Healthy, Hawaiian",1.01E+044,0,1010000000000000,0,0,1000100000,45.46517,9.18227,204,16765,4950
710,Al Ceppo Folle,387,3.5,,387,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.43804,9.18499,13,11572,2000
711,Wok on the Go,33,4.5,12,33,"Chinese, Japanese, Asian, Thai, Vietnamese",1.00000000000001E+073,1.00000000000001E+019,10000000000,100,1,0,45.45682,9.18085,81,20008,4000
712,NonSoloPiada,44,4.5,11.5,44,Italian,1E+040,0,100000000000,0,0,0,45.47454,9.21192,193,62347,4750
713,Raviolo,67,4.5,12.5,67,"Italian, Mediterranean",1.000000001E+040,0,100000000100,0,0,0,45.45228,9.18198,81,20008,4000
714,I Capatosta,,3.5,9.5,169.613636363636,"Italian, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000000,1E+023,0,0,45.45103,9.17058,74,17030,4000
715,Pizzeria Fusco,121,4.5,,121,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.45599,9.21109,89,31720,4100
716,Xin Fu Ji 25,49,4.5,,49,"Chinese, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,0,45.46717,9.20166,55,15364,5050
717,Ristorante Riviera,552,3.5,,552,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.44428,9.1729,74,17030,4000
718,The Dhaba,272,4,,272,"Indian, Asian",1E+073,1E+019,100000000000000,0,0,0,45.477,9.20225,193,62347,4750
719,Yuan Chinese Hot Pot,42,4.5,,42,"Chinese, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,0,45.46209,9.19101,204,16765,4950
720,Delicious Baobing,96,4.5,,96,"Chinese, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,0,45.45081,9.19076,44,13686,3300
721,93gradi,154,4.5,10.5,154,"Italian, Cafe, Mediterranean",1.000000001E+040,0,100000000100,0,0,1E+017,45.46702,9.20123,55,15364,5050
722,Basara - Sushi Pasticceria,290,4,36,290,"Japanese, Seafood, Sushi, Asian, Fusion",1E+073,1E+019,1.00000001E+018,0,0,100010,45.45996,9.18794,204,16765,4950
723,Il Papiro,263,4,,263,"Italian, Pizza, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10000000,45.51039,9.22293,26,29523,1950
724,Momus,256,4,24,256,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.47042,9.18427,114,18492,6250
725,Pizzeria Hakim,182,4,,182,"Italian, Pizza, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10000000,45.48431,9.22674,61,36376,1900
726,Cha Chinese Bistro,44,4.5,10,44,"Chinese, Asian, Seafood",1.00000000000001E+073,1.00000000000001E+019,0,0,0,100000,45.51159,9.22459,26,29523,1950
727,Mariu Kebabberia Gastronomica,359,4,15,359,"Fast Food, Middle Eastern",1E+029,0,1,1E+025,0,1000000000000,45.45104,9.19844,60,16739,3100
728,Friarié,238,4,19,238,"Italian, Mediterranean, Street Food, Neapolitan, Campania, Southern-Italian, Gastropub",1E+067,10000000000000,100000000100,1E+023,0,100000000100,45.48429,9.15708,13,8863,4200
729,Casa Curci,38,4.5,15.5,38,"Italian, Pizza, Mediterranean, Southern-Italian",1.000000001E+040,0,100000000100,100000000,0,10000000,45.45439,9.19876,55,15364,5050
730,Ciccio Pizza,,4,22,169.613636363636,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10100000,45.48542,9.22969,61,36376,1900
731,La Sirenetta,166,4,,166,"Italian, Pizza, Seafood",1E+040,0,100000000000,0,0,10100000,45.45052,9.22212,21,22982,2650
732,Saien,203,4,,203,"Japanese, Seafood, Sushi, Asian, Chinese",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.44666,9.17961,81,20008,4000
733,Koine Bistro,115,4,23.5,115,"Italian, Mediterranean",1.000000001E+040,0,100000000100,0,0,0,45.48831,9.1895,88,22859,3200
734,Ristorante Youke,212,4,,212,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.5194,9.19192,19,36181,1350
735,Kashmir,187,4,18,187,"Indian, Asian",1E+073,1E+019,100000000000000,0,0,0,45.48301,9.209,193,62347,4750
736,Ristorante di Houjie,44,4.5,,44,"Chinese, Barbecue, Asian, Seafood",1.00000000000001E+073,1.00000000000001E+019,0,0,0,1E+020,45.48179,9.17257,91,30985,3850
737,Pizzeria Piccola Ischia,523,3.5,,523,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.48173,9.21731,193,62347,4750
738,Pizzeria Trattoria S. Maria,73,4,,73,"Italian, Pizza, Seafood",1E+040,0,100000000000,0,0,10100000,45.51212,9.22613,26,29523,1950
739,Foresta Woodbar,692,3.5,,692,"Italian, Bar, European",1.00000000001E+051,0,1.00000000001E+022,0,0,1E+021,45.45969,9.18185,204,16765,4950
741,Maido,117,4,,117,"Japanese, Asian",1E+073,1E+019,10000000000,0,0,0,45.48728,9.18861,88,22859,3200
742,Briscola Pizza Society - Porta Romana,913,3.5,22.5,913,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.45833,9.2076,89,31720,4100
744,Demus,216,4,27,216,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.43822,9.22456,37,36129,1900
745,Il Muretto,68,4.5,6,68,"Italian, Pizza, Fast Food, European",1.00000000001E+051,0,1.00000000001E+022,0,0,1000010000000,45.47264,9.2298,61,36376,1900
746,Vegamore,91,4,,91,"Italian, Deli, Healthy, Cafe, Mediterranean",1.000000001E+040,0,100000000100,0,0,1.01000001E+017,45.4497,9.20244,60,16739,3100
747,Panino Giusto Turati,184,4,,184,"Italian, Bar, Fast Food, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,1.000000001E+021,45.47678,9.19565,114,18492,6250
748,Bar Le Grazie,194,4,,194,"Italian, Bar, Cafe",1E+040,0,100000000000,0,0,1.0001E+021,45.46565,9.17058,51,17962,6050
749,Bistrot Santa Maria Valle,36,5,,36,Italian,1E+040,0,100000000000,0,0,0,45.45971,9.18388,204,16765,4950
750,Panino Giusto Cherubini,378,3.5,,378,"Italian, Bar, European",1.00000000001E+051,0,1.00000000001E+022,0,0,1E+021,45.46726,9.15988,32,17883,4300
751,Pizzeria Naturale,448,3.5,,448,"Italian, Pizza, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10000000,45.48569,9.19216,88,22859,3200
752,Ristorante Pizzeria Al Portico Piazza Ovidio,151,4,,151,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.45716,9.24077,8,19267,1600
753,Ristorante Pizzeria Murales,152,4,41,152,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.48187,9.16901,91,30985,3850
754,L'Oasi con Giardino,249,4,,249,"Italian, Pizza, Seafood, European, Mediterranean",1.00000000001E+051,0,1.00000000001E+022,0,0,10100000,45.49481,9.1406,33,41405,1850
755,Ristorante La Roccia,100,4,24,100,"Italian, Chinese, Japanese, Pizza, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,110000000000,0,0,10000010,45.50036,9.17078,19,13955,2000
756,Pacific Family Restaurant,152,4,,152,"Italian, Chinese, Asian, Pizza, Seafood",1.00000000000001E+073,1.00000000000001E+019,100000000000,0,0,10100000,45.46335,9.138,43,44222,2150
757,V3Raw,137,4,15,137,"Healthy, Italian",1E+040,0,100000000000,0,0,1000000000,45.47472,9.21081,193,62347,4750
758,Ristorante Pizzeria Al Delicato,154,4,28,154,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.44308,9.21741,37,36129,1900
759,Kobe 5,174,4,,174,"Chinese, Japanese, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.45161,9.18674,44,13686,3300
760,La Sardina Innamorata,427,3.5,36,427,"Seafood, Mediterranean",1E+031,0,100,0,0,100000,45.46465,9.1958,204,16765,4950
761,Happy Days,152,4,,152,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.4669,9.15205,52,21394,3500
762,Il Corbello,38,4.5,15.5,38,Italian,1E+040,0,100000000000,0,0,0,45.45849,9.21102,89,31720,4100
763,Shogun Asian Food,135,4,,135,"Chinese, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,0,45.45124,9.15453,36,31176,2000
764,Sushi 187,215,4,,215,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.51635,9.20891,30,8583,1950
765,Orobianco Street Mozzarella,46,4.5,,46,"Italian, Mediterranean",1.000000001E+040,0,100000000100,0,0,0,45.48096,9.17114,91,30985,3850
766,Ristorante L’Ancora,43,4.5,,43,"Italian, Seafood, Mediterranean, Pizza",1.000000001E+040,0,100000000100,0,0,10100000,45.46663,9.22892,22,19658,3300
767,Al Gargano,144,4,,144,"Italian, Pizza, Seafood, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10100000,45.49125,9.21907,70,44572,2800
768,Osteria della Concordia,234,4,,234,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.46776,9.20867,89,31720,4100
769,Un Mondo di sapori,108,4,,108,"Italian, Seafood, Pizza",1E+040,0,100000000000,0,0,10100000,45.46432,9.23126,22,19658,3300
770,Green Station,72,4.5,,72,"Italian, Healthy",1E+040,0,100000000000,0,0,1000000000,45.46378,9.18671,204,16765,4950
771,Pasta Fresca Bistrot,63,4.5,14.5,63,"Italian, European",1.00000000001E+051,0,1.00000000001E+022,0,0,0,45.47256,9.21011,193,62347,4750
772,Komenn Thai,419,3.5,,419,"Seafood, Asian, Thai",1E+073,1E+019,0,100,0,100000,45.45041,9.20668,60,16739,3100
773,Hosteria Porta Tosa,54,4.5,,54,"Italian, Mediterranean, Lombard, Northern-Italian",1.000000011E+040,0,100000001100,1E+021,0,0,45.45666,9.21468,89,31720,4100
774,Verde Luna,120,4,27,120,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.47163,9.22344,193,62347,4750
775,Salmone,38,4.5,30,38,"Chinese, Japanese, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.47401,9.21494,193,62347,4750
776,In Veranda,288,4,,288,"Italian, Pizza, Mediterranean, European, Lombard, Northern-Italian",1.00000000001E+051,0,1.00000000001E+022,1E+021,0,10000000,45.47715,9.18527,114,18492,6250
777,IGPizza,120,4.5,12.5,120,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.44818,9.14413,36,31176,2000
778,Al Basilico Fresco,462,3.5,,462,"Italian, Pizza, Seafood, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10100000,45.47651,9.21684,193,62347,4750
779,Fan Wu,102,4,,102,"Chinese, Seafood, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,100000,45.47876,9.20258,90,18831,3200
780,Famoso Fusion,504,3.5,,504,"Chinese, Japanese, Sushi, Asian, Thai",1.00000000000001E+073,1.00000000000001E+019,10000000000,100,0,10,45.45277,9.17477,74,17030,4000
781,Timeout 5,171,4.5,,171,"Italian, Pizza, Seafood, Mediterranean, International, Soups",1.01000000001E+042,0,10100000000100,0,0,10110000,45.4639,9.21706,89,31720,4100
782,Scriptorium Cafè,83,4.5,,83,"Bar, Italian, Cafe",1E+040,0,100000000000,0,0,1.0001E+021,45.46494,9.17699,204,16765,4950
783,Bokok,67,4,13,67,"Chinese, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,0,45.48134,9.17614,91,30985,3850
784,Kasei,192,4,,192,"Chinese, Japanese, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.50856,9.20232,17,16032,2150
785,Chunk Smoke and Spirits,29,4.5,,29,"Italian, Barbecue, American, Steakhouse, Grill",1E+077,1E+023,100000000000,0,0,1.0000000001E+020,45.45104,9.17217,74,17030,4000
786,Ichimi,251,3.5,,251,"Chinese, Japanese, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.4538,9.19972,55,15364,5050
787,This is Not a Sushibar Conca,140,4,44.5,140,"Japanese, Seafood, Sushi, Asian",1E+073,1E+019,10000000000,0,0,100010,45.45801,9.17799,81,20008,4000
788,Pinsart Milano,29,4.5,8.5,29,"Pizza, Italian, Cafe",1E+040,0,100000000000,0,0,1.0000000001E+017,45.45701,9.16109,56,15228,4550
789,Kashima Sushi,59,4.5,21,59,"Japanese, Seafood, Sushi, Asian, Chinese",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.46553,9.20704,55,15364,5050
790,Ristorante Pizzeria Uno Piu,270,4,,270,"Italian, Pizza, Seafood, European, Lombard, Northern-Italian, Mediterranean",1.00000000001E+051,0,1.00000000001E+022,1E+021,0,10100000,45.49015,9.14874,33,41405,1850
791,Dalla Sciura Rosaria,157,4,35,157,"Italian, Pizza, Seafood, Mediterranean, Sicilian, Southern-Italian",1.000000001E+040,0,100000000100,100100000000,0,10100000,45.47423,9.13439,6,13080,2350
792,We Uagliò,129,4,35.5,129,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10100000,45.45915,9.13342,43,44222,2150
793,Pescheria De Angeli,193,4,,193,"Italian, Seafood",1E+040,0,100000000000,0,0,100000,45.46671,9.14759,34,27088,4550
794,Pizzeria Malastrana,215,4,,215,"Italian, Pizza, Seafood, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10100000,45.43706,9.19395,7,15111,1750
796,Da Giannino L'angolo d'Abruzzo 2,395,3.5,,395,Italian,1E+040,0,100000000000,0,0,0,45.50093,9.2361,24,37408,2200
797,Pizza Ok,754,3.5,20,754,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.47448,9.21031,193,62347,4750
798,Come Una Volta,136,4,,136,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.48358,9.21425,193,62347,4750
799,Johnny Take Ué - Bligny,39,4.5,14.5,39,"Italian, Pizza, Neapolitan, Campania, Southern-Italian, Mediterranean",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.45077,9.19214,44,13686,3300
800,Latteria Carrara,48,5,,48,"Italian, Fast Food",1E+040,0,100000000000,0,0,1000000000000,45.48078,9.23158,61,36376,1900
801,Mu Sushi Fusion Restaurant,127,4,25.5,127,"Chinese, Japanese, Seafood, Sushi, Middle Eastern, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000001,1E+025,0,100010,45.48662,9.21826,70,44572,2800
802,Dumbo,111,4,20.5,111,"American, Steakhouse",1E+077,1E+023,0,0,0,1000,45.47703,9.17267,91,30985,3850
803,Mare Monti,68,4,,68,"Italian, Pizza, Seafood",1E+040,0,100000000000,0,0,10100000,45.45441,9.15526,56,15228,4550
804,Usaghi,279,4,14,279,"Chinese, Japanese, Seafood, Sushi, Asian, Middle Eastern",1.00000000000001E+073,1.00000000000001E+019,10000000001,1E+025,0,100010,45.48783,9.16514,18,18122,2750
805,Mappamondo Royal,114,4,28,114,"Italian, Seafood, Mediterranean, Lombard, Northern-Italian",1.000000011E+040,0,100000001100,1E+021,0,100000,45.45988,9.16543,51,17962,6050
806,Cinquantadue,59,4.5,,59,"Japanese, Fusion, Seafood, Sushi, Asian",1E+073,1E+019,1.00000001E+018,0,0,100010,45.47132,9.18255,114,18492,6250
807,Joy's,47,4.5,19,47,"Italian, Lombard, Northern-Italian, Central-Italian, Southern-Italian",1E+060,1000000,100000001000,1.0000000000001E+021,0,0,45.4937,9.14305,33,41405,1850
809,Off The Poke,24,5,20.5,24,"Italian, Hawaiian",1.0001E+044,0,1000100000000000,0,0,0,45.47244,9.19442,114,18492,6250
810,Antica Pizzeria da Giulio,295,3.5,,295,Italian,1E+040,0,100000000000,0,0,0,45.44832,9.17952,81,20008,4000
811,Qor,397,3.5,95.5,397,"Japanese, Seafood, Sushi, Asian, Fusion",1E+073,1E+019,1.00000001E+018,0,0,100010,45.46273,9.15763,34,27088,4550
812,Ginza Sushi,311,3.5,,311,"Japanese, Seafood, Sushi, Asian, Chinese",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.4613,9.14938,34,27088,4550
813,Golfo di Policastro,323,3.5,24.5,323,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10100000,45.49133,9.2408,18,19596,1650
814,I Pupari,118,4,12,118,"Italian, Mediterranean, Seafood, Sicilian, Southern-Italian",1.000000001E+040,0,100000000100,100100000000,0,100000,45.49239,9.21839,70,44572,2800
815,Bootleg Pub & Kitchen,40,4.5,24,40,"Bar, International, Pub, Italian, American, German, British",1.000000001E+077,1.000000001E+023,1.000101E+017,0,0,1E+021,45.46385,9.1604,34,27088,4550
816,Kindai Japanese Fusion Taste,112,4.5,11,112,"Chinese, Seafood, Asian, Japanese, Japanese Fusion",1.00000000000001E+073,1.00000000000001E+019,11000000000,0,0,100000,45.48703,9.21918,70,44572,2800
818,Capperi Che Pizza,312,3.5,,312,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.46277,9.21171,89,31720,4100
819,Tony,130,4,,130,"Italian, Pizza, Seafood, European, Mediterranean",1.00000000001E+051,0,1.00000000001E+022,0,0,10100000,45.51976,9.22661,26,29523,1950
820,VIVECA,308,3.5,30,308,"Italian, Pizza, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10000000,45.46892,9.17204,51,17962,6050
821,Panigacci Milano Bistrot,161,4,11,161,"European, Italian",1.00000000001E+051,0,1.00000000001E+022,0,0,0,45.4609,9.20958,89,31720,4100
822,Koshitsu Sushi,92,4,,92,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.47795,9.20262,193,62347,4750
823,Lo Smeraldo,240,4,,240,"Italian, Pizza, Seafood, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10100000,45.44118,9.15174,23,13793,3900
824,Il Faraone,404,3.5,,404,"Italian, Mediterranean, Egyptian, Pizza",1.00000000000001E+054,1,1.00000000000001E+025,0,0,10000000,45.49393,9.15213,33,41405,1850
825,Rossopomodoro Milano Molino delle Armi,684,3.5,,684,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.45724,9.18134,81,20008,4000
826,Ristochic Italia Srl,28,5,,28,Italian,1E+040,0,100000000000,0,0,0,45.52548,9.21451,30,8583,1950
827,Woodstock,505,3.5,24,505,"Italian, Bar, Pizza, European, Pub",1.00000000001E+051,0,1.00000000001E+022,0,0,1.00000000000001E+021,45.44748,9.15552,23,13793,3900
828,Auum,303,3.5,,303,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10100000,45.46859,9.22341,193,62347,4750
